Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Block?, Class Name
projecte:item.pe_divining_rod_1, Divining Rod (low), item.pe_divining_rod_1, false, moze_intel.projecte.gameObjs.items.DiviningRod
projecte:item.pe_divining_rod_2, Divining Rod (medium), item.pe_divining_rod_2, false, moze_intel.projecte.gameObjs.items.DiviningRod
projecte:item.pe_divining_rod_3, Divining Rod (high), item.pe_divining_rod_3, false, moze_intel.projecte.gameObjs.items.DiviningRod
projecte:item.pe_mercurial_eye, Mercurial Eye, item.pe_mercurial_eye, false, moze_intel.projecte.gameObjs.items.MercurialEye
projecte:item.pe_void_ring, Void Ring, item.pe_void_ring, false, moze_intel.projecte.gameObjs.items.rings.VoidRing
projecte:item.pe_arcana_ring:0, Ring of Arcana, item.pe_arcana_ring, false, net.minecraft.item.ItemStack
projecte:item.pe_arcana_ring:1, Ring of Arcana, item.pe_arcana_ring, false, net.minecraft.item.ItemStack
projecte:item.pe_arcana_ring:2, Ring of Arcana, item.pe_arcana_ring, false, net.minecraft.item.ItemStack
projecte:item.pe_arcana_ring:3, Ring of Arcana, item.pe_arcana_ring, false, net.minecraft.item.ItemStack
projecte:item.pe_body_stone:0, Body Stone, item.pe_body_stone, false, net.minecraft.item.ItemStack
projecte:item.pe_soul_stone:0, Soul Stone, item.pe_soul_stone, false, net.minecraft.item.ItemStack
projecte:item.pe_mind_stone:0, Mind Stone, item.pe_mind_stone, false, net.minecraft.item.ItemStack
projecte:item.pe_life_stone:0, Life Stone, item.pe_life_stone, false, net.minecraft.item.ItemStack
projecte:item.pe_evertide_amulet, Evertide Amulet, item.pe_evertide_amulet, false, moze_intel.projecte.gameObjs.items.EvertideAmulet
projecte:item.pe_volcanite_amulet, Volcanite Amulet, item.pe_volcanite_amulet, false, moze_intel.projecte.gameObjs.items.VolcaniteAmulet
projecte:item.pe_water_orb, Water Orb, item.pe_water_orb, false, net.minecraft.item.Item
projecte:item.pe_lava_orb, Lava Orb, item.pe_lava_orb, false, net.minecraft.item.Item
projecte:item.pe_randomizer, Randomizer Orb, item.pe_randomizer, false, net.minecraft.item.Item
projecte:item.pe_lens_explosive, Explosive Lens, item.pe_lens_explosive, false, net.minecraft.item.Item
projecte:item.pe_fire_projectile, item.pe_fire_projectile.name, item.pe_fire_projectile, false, net.minecraft.item.Item
projecte:item.pe_wind_projectile, item.pe_wind_projectile.name, item.pe_wind_projectile, false, net.minecraft.item.Item
projecte:item.pe_destruction_catalyst, Destruction Catalyst, item.pe_destruction_catalyst, false, moze_intel.projecte.gameObjs.items.DestructionCatalyst
projecte:item.pe_hyperkinetic_lens, Hyperkinetic Lens, item.pe_hyperkinetic_lens, false, moze_intel.projecte.gameObjs.items.HyperkineticLens
projecte:item.pe_catalitic_lens, Catalytic Lens, item.pe_catalitic_lens, false, moze_intel.projecte.gameObjs.items.CataliticLens
projecte:item.pe_tome, Tome of Knowledge, item.pe_tome, false, moze_intel.projecte.gameObjs.items.Tome
projecte:item.pe_transmutation_tablet, Transmutation Tablet, item.pe_transmutation_tablet, false, moze_intel.projecte.gameObjs.items.TransmutationTablet
projecte:item.pe_manual, Book of the Alchemist [WIP], item.pe_manual, false, moze_intel.projecte.gameObjs.items.PEManual
harvestcraft:pamblackberryCrop, tile.pamblackberryCrop.name, tile.pamblackberryCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:blackberryItem, Blackberry, item.blackberryItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:blackberryseedItem, Blackberry Seed, item.blackberryseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamblueberryCrop, tile.pamblueberryCrop.name, tile.pamblueberryCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:blueberryItem, Blueberry, item.blueberryItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:blueberryseedItem, Blueberry Seed, item.blueberryseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamcandleberryCrop, tile.pamcandleberryCrop.name, tile.pamcandleberryCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:candleberryItem, Candleberry, item.candleberryItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:candleberryseedItem, Candleberry Seed, item.candleberryseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamraspberryCrop, tile.pamraspberryCrop.name, tile.pamraspberryCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:raspberryItem, Raspberry, item.raspberryItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:raspberryseedItem, Raspberry Seed, item.raspberryseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamstrawberryCrop, tile.pamstrawberryCrop.name, tile.pamstrawberryCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:strawberryItem, Strawberry, item.strawberryItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:strawberryseedItem, Strawberry Seed, item.strawberryseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamcactusfruitCrop, tile.pamcactusfruitCrop.name, tile.pamcactusfruitCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:cactusfruitItem, Cactus Fruit, item.cactusfruitItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:cactusfruitseedItem, Cactus Fruit Seed, item.cactusfruitseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamasparagusCrop, tile.pamasparagusCrop.name, tile.pamasparagusCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:asparagusItem, Asparagus, item.asparagusItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:asparagusseedItem, Asparagus Seed, item.asparagusseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pambarleyCrop, tile.pambarleyCrop.name, tile.pambarleyCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:barleyItem, Barley, item.barleyItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:barleyseedItem, Barley Seed, item.barleyseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamoatsCrop, tile.pamoatsCrop.name, tile.pamoatsCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:oatsItem, Oats, item.oatsItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:oatsseedItem, Oats Seed, item.oatsseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamryeCrop, tile.pamryeCrop.name, tile.pamryeCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:ryeItem, Rye, item.ryeItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:ryeseedItem, Rye Seed, item.ryeseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamcornCrop, tile.pamcornCrop.name, tile.pamcornCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:cornItem, Corn, item.cornItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:cornseedItem, Corn Seed, item.cornseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pambambooshootCrop, tile.pambambooshootCrop.name, tile.pambambooshootCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:bambooshootItem, Bamboo Shoot, item.bambooshootItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:bambooshootseedItem, Bamboo Shoot Seed, item.bambooshootseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamcantaloupeCrop, tile.pamcantaloupeCrop.name, tile.pamcantaloupeCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:cantaloupeItem, Cantaloupe, item.cantaloupeItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:cantaloupeseedItem, Cantaloupe Seed, item.cantaloupeseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamcucumberCrop, tile.pamcucumberCrop.name, tile.pamcucumberCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:cucumberItem, Cucumber, item.cucumberItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:cucumberseedItem, Cucumber Seed, item.cucumberseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamwintersquashCrop, tile.pamwintersquashCrop.name, tile.pamwintersquashCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:wintersquashItem, Winter Squash, item.wintersquashItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:wintersquashseedItem, Winter Squash Seed, item.wintersquashseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamzucchiniCrop, tile.pamzucchiniCrop.name, tile.pamzucchiniCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:zucchiniItem, Zucchini, item.zucchiniItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:zucchiniseedItem, Zucchini Seed, item.zucchiniseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pambeetCrop, tile.pambeetCrop.name, tile.pambeetCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:beetItem, Beet, item.beetItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:beetseedItem, Beet Seed, item.beetseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamonionCrop, tile.pamonionCrop.name, tile.pamonionCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:onionItem, Onion, item.onionItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:onionseedItem, Onion Seed, item.onionseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamparsnipCrop, tile.pamparsnipCrop.name, tile.pamparsnipCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:parsnipItem, Parsnip, item.parsnipItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:parsnipseedItem, Parsnip Seed, item.parsnipseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pampeanutCrop, tile.pampeanutCrop.name, tile.pampeanutCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:peanutItem, Peanut, item.peanutItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:peanutseedItem, Peanut Seed, item.peanutseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamradishCrop, tile.pamradishCrop.name, tile.pamradishCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:radishItem, Radish, item.radishItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:radishseedItem, Radish Seed, item.radishseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamrutabagaCrop, tile.pamrutabagaCrop.name, tile.pamrutabagaCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:rutabagaItem, Rutabaga, item.rutabagaItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:rutabagaseedItem, Rutabaga Seed, item.rutabagaseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamsweetpotatoCrop, tile.pamsweetpotatoCrop.name, tile.pamsweetpotatoCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:sweetpotatoItem, Sweet Potato, item.sweetpotatoItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:sweetpotatoseedItem, Sweet Potato Seed, item.sweetpotatoseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamturnipCrop, tile.pamturnipCrop.name, tile.pamturnipCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:turnipItem, Turnip, item.turnipItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:turnipseedItem, Turnip Seed, item.turnipseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamrhubarbCrop, tile.pamrhubarbCrop.name, tile.pamrhubarbCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:rhubarbItem, Rhubarb, item.rhubarbItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:rhubarbseedItem, Rhubarb Seed, item.rhubarbseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamceleryCrop, tile.pamceleryCrop.name, tile.pamceleryCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:celeryItem, Celery, item.celeryItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:celeryseedItem, Celery Seed, item.celeryseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamgarlicCrop, tile.pamgarlicCrop.name, tile.pamgarlicCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:garlicItem, Garlic, item.garlicItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:garlicseedItem, Garlic Seed, item.garlicseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamgingerCrop, tile.pamgingerCrop.name, tile.pamgingerCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:gingerItem, Ginger, item.gingerItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:gingerseedItem, Ginger Seed, item.gingerseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamspiceleafCrop, tile.pamspiceleafCrop.name, tile.pamspiceleafCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:spiceleafItem, Spice Leaf, item.spiceleafItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:spiceleafseedItem, Spice Leaf Seed, item.spiceleafseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamtealeafCrop, tile.pamtealeafCrop.name, tile.pamtealeafCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:tealeafItem, Tea Leaf, item.tealeafItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:teaseedItem, Tea Seed, item.teaseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamcoffeebeanCrop, tile.pamcoffeebeanCrop.name, tile.pamcoffeebeanCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:coffeebeanItem, Coffee Beans, item.coffeebeanItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:coffeeseedItem, Coffee Seed, item.coffeeseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pammustardseedsCrop, tile.pammustardseedsCrop.name, tile.pammustardseedsCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:mustardseedsItem, Mustard Seeds, item.mustardseedsItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:mustardseedItem, Mustard Seed, item.mustardseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pambroccoliCrop, tile.pambroccoliCrop.name, tile.pambroccoliCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:broccoliItem, Broccoli, item.broccoliItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:broccoliseedItem, Broccoli Seed, item.broccoliseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamcauliflowerCrop, tile.pamcauliflowerCrop.name, tile.pamcauliflowerCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:cauliflowerItem, Cauliflower, item.cauliflowerItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:cauliflowerseedItem, Cauliflower Seed, item.cauliflowerseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamleekCrop, tile.pamleekCrop.name, tile.pamleekCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:leekItem, Leek, item.leekItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:leekseedItem, Leek Seed, item.leekseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamlettuceCrop, tile.pamlettuceCrop.name, tile.pamlettuceCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:lettuceItem, Lettuce, item.lettuceItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:lettuceseedItem, Lettuce Seed, item.lettuceseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamscallionCrop, tile.pamscallionCrop.name, tile.pamscallionCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:scallionItem, Scallion, item.scallionItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:scallionseedItem, Scallion Seed, item.scallionseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamartichokeCrop, tile.pamartichokeCrop.name, tile.pamartichokeCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:artichokeItem, Artichoke, item.artichokeItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:artichokeseedItem, Artichoke Seed, item.artichokeseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pambrusselsproutCrop, tile.pambrusselsproutCrop.name, tile.pambrusselsproutCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:brusselsproutItem, Brussel Sprout, item.brusselsproutItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:brusselsproutseedItem, Brussel Sprout Seed, item.brusselsproutseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamcabbageCrop, tile.pamcabbageCrop.name, tile.pamcabbageCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:cabbageItem, Cabbage, item.cabbageItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:cabbageseedItem, Cabbage Seed, item.cabbageseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamspinachCrop, tile.pamspinachCrop.name, tile.pamspinachCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:spinachItem, Spinach, item.spinachItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:spinachseedItem, Spinach Seed, item.spinachseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamwhitemushroomCrop, tile.pamwhitemushroomCrop.name, tile.pamwhitemushroomCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:whitemushroomItem, White Mushroom, item.whitemushroomItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:whitemushroomseedItem, White Mushroom Spore, item.whitemushroomseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pambeanCrop, tile.pambeanCrop.name, tile.pambeanCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:beanItem, Beans, item.beanItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:beanseedItem, Bean Seed, item.beanseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamsoybeanCrop, tile.pamsoybeanCrop.name, tile.pamsoybeanCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:soybeanItem, Soybean, item.soybeanItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:soybeanseedItem, Soybean Seed, item.soybeanseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pambellpepperCrop, tile.pambellpepperCrop.name, tile.pambellpepperCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:bellpepperItem, Bellpepper, item.bellpepperItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:bellpepperseedItem, Bellpepper Seed, item.bellpepperseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamchilipepperCrop, tile.pamchilipepperCrop.name, tile.pamchilipepperCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:chilipepperItem, Chili Pepper, item.chilipepperItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:chilipepperseedItem, Chili Pepper Seed, item.chilipepperseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pameggplantCrop, tile.pameggplantCrop.name, tile.pameggplantCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:eggplantItem, Eggplant, item.eggplantItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:eggplantseedItem, Eggplant Seed, item.eggplantseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamokraCrop, tile.pamokraCrop.name, tile.pamokraCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:okraItem, Okra, item.okraItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:okraseedItem, Okra Seed, item.okraseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pampeasCrop, tile.pampeasCrop.name, tile.pampeasCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:peasItem, Peas, item.peasItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:peasseedItem, Peas Seed, item.peasseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamtomatoCrop, tile.pamtomatoCrop.name, tile.pamtomatoCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:tomatoItem, Tomato, item.tomatoItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:tomatoseedItem, Tomato Seed, item.tomatoseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamcottonCrop, tile.pamcottonCrop.name, tile.pamcottonCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:cottonItem, Cotton, item.cottonItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:cottonseedItem, Cotton Seed, item.cottonseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pampineappleCrop, tile.pampineappleCrop.name, tile.pampineappleCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:pineappleItem, Pineapple, item.pineappleItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:pineappleseedItem, Pineapple Seed, item.pineappleseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamgrapeCrop, tile.pamgrapeCrop.name, tile.pamgrapeCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:grapeItem, Grape, item.grapeItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:grapeseedItem, Grape Seed, item.grapeseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamkiwiCrop, tile.pamkiwiCrop.name, tile.pamkiwiCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:kiwiItem, Kiwi, item.kiwiItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:kiwiseedItem, Kiwi Seed, item.kiwiseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamcranberryCrop, tile.pamcranberryCrop.name, tile.pamcranberryCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:cranberryItem, Cranberry, item.cranberryItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:cranberryseedItem, Cranberry Seed, item.cranberryseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamriceCrop, tile.pamriceCrop.name, tile.pamriceCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:riceItem, Rice, item.riceItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:riceseedItem, Rice Seed, item.riceseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamseaweedCrop, tile.pamseaweedCrop.name, tile.pamseaweedCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:seaweedItem, Seaweed, item.seaweedItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:seaweedseedItem, Seaweed Seed, item.seaweedseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamcurryleafCrop, tile.pamcurryleafCrop.name, tile.pamcurryleafCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:curryleafItem, Curry Leaf, item.curryleafItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:curryleafseedItem, Curry Leaf Seed, item.curryleafseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamsesameseedsCrop, tile.pamsesameseedsCrop.name, tile.pamsesameseedsCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:sesameseedsItem, Sesame Seeds, item.sesameseedsItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:sesameseedsseedItem, Sesame Seeds Seed, item.sesameseedsseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:pamwaterchestnutCrop, tile.pamwaterchestnutCrop.name, tile.pamwaterchestnutCrop, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:waterchestnutItem, Water Chestnut, item.waterchestnutItem, false, com.pam.harvestcraft.item.items.ItemPamSeedFood
harvestcraft:waterchestnutseedItem, Water Chestnut Seed, item.waterchestnutseedItem, false, net.minecraft.item.ItemSeeds
harvestcraft:date_sapling, Date Sapling, tile.date_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:dateItem, Date, item.dateItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamDate, tile.pamDate.name, tile.pamDate, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:papaya_sapling, Papaya Sapling, tile.papaya_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:papayaItem, Papaya, item.papayaItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamPapaya, tile.pamPapaya.name, tile.pamPapaya, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:cherry_sapling, Cherry Sapling, tile.cherry_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:cherryItem, Cherry, item.cherryItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamCherry, tile.pamCherry.name, tile.pamCherry, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:fig_sapling, Fig Sapling, tile.fig_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:figItem, Fig, item.figItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamFig, tile.pamFig.name, tile.pamFig, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:dragonfruit_sapling, Dragonfruit Sapling, tile.dragonfruit_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:dragonfruitItem, Dragonfruit, item.dragonfruitItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamDragonfruit, tile.pamDragonfruit.name, tile.pamDragonfruit, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:apple_sapling, Apple Sapling, tile.apple_sapling, true, net.minecraft.item.ItemBlock
